,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0
13672,D,10.0,D,V,0.0,a,A,1.0,c0,3.0595278715659733,2.2388824662621865,5.583960278711977,3487.3,100.0,232.00328943265038,2.211793249359188,545.2069915339816,0.0,0.0,90.0,3.0,0
13673,A,10.0,E,Q,1.0,e,A,1.0,c0,4.886666579548511,36.471398942663065,7.798595689639169,2280.806666666667,100.0,231.31930543798657,3.6610110805694034,389.40938329470436,0.0,0.0,80.0,4.0,0
13675,F,8.0,E,V,1.0,e,A,1.0,c0,3.2920632714508717,36.15182856106918,6.081627754720098,1494.5666666666666,90.0,221.0321632811129,3.213835175498832,186.81397431235757,0.0,0.0,80.0,4.0,0
13676,A,10.0,D,O,0.0,c,A,1.0,c0,2.320307316307896,37.038845354593526,5.6652371891604325,1214.1133333333332,100.0,231.65920299432813,2.431987666580679,165.2980632707231,0.0,0.0,30.0,1.0,0
13677,A,8.0,D,O,0.0,a,A,0.0,c0,2.74005678707146,62.6515958819709,5.850733356877437,276.8066666666667,90.0,222.60962137069126,3.7741952001790064,86.0874633108867,0.0,0.0,70.0,3.0,0
13678,A,8.0,B,V,0.0,a,A,1.0,c0,3.816987914184669,41.69339441739851,6.796585004507067,1418.4,90.0,221.76764080434918,0.4419986336648569,347.2216076935544,0.0,0.0,80.0,5.0,0
13679,E,12.0,E,R,1.0,e,A,1.0,c0,5.843592061527799,26.491136530649943,7.667609153532077,719.0,140.0,264.7285729393801,3.651756903648247,486.3580994701439,47.0,0.0,80.0,4.0,1
13680,D,10.0,D,Z,0.0,a,A,1.0,c0,3.2920632714508717,16.587403061734527,6.4626584614273295,1035.62,100.0,230.09923738459645,2.9424161776280497,256.892273862644,0.0,0.0,144.0,7.0,0
13681,A,6.0,B,V,0.0,b,A,1.0,c0,3.368447367421272,28.40143065803709,6.1393360607242276,374.14,70.0,193.42611858214627,1.2497202589020815,480.65690578992746,0.0,0.0,80.0,5.0,0
13682,A,11.0,E,T,1.0,e,A,1.0,c0,2.8210805094143114,26.24583583447974,5.667169463193963,1071.54,130.0,257.84275729300333,1.0320732739819416,384.38383060425247,0.0,0.0,80.0,5.0,0
13683,A,8.0,D,O,0.0,c,A,1.0,c0,3.816987914184669,9.089099706145577,6.428495118828014,2909.953333333333,90.0,222.13858829049155,4.352638379556444,237.1957715609672,0.0,0.0,50.0,2.0,0
13684,A,8.0,D,Y,0.0,a,A,1.0,c0,3.5197170226212404,24.63111873189367,6.0072379915828025,1274.4066666666668,90.0,221.7789564912657,2.397506561770792,408.5491807729303,0.0,0.0,100.0,5.0,0
13685,A,11.0,D,R,0.0,c,A,0.0,c0,2.4914671858406763,39.775028136338,5.47176040888671,1293.9733333333334,130.0,255.9662464694716,2.540676355791571,300.8988726853469,0.0,0.0,80.0,2.0,0
13686,A,8.0,E,O,1.0,e,C,1.0,c8,4.180389699864894,25.884438566798934,7.390006830654415,540.88,90.0,222.0389022112048,2.1321981512246038,165.5780215562045,0.0,0.0,80.0,3.0,0
13687,D,8.0,E,O,1.0,f,A,0.0,c0,3.8903365098260627,34.0638058765054,6.349428966297923,1306.6733333333334,90.0,219.36892122385242,1.94865537070542,208.0444257060105,0.0,0.0,40.0,1.0,0
13688,D,9.1,D,V,0.0,a,A,1.0,c0,3.215138766352781,28.178684929133574,5.70923340118638,651.4866666666667,110.0,241.0622454111745,1.944044474521176,221.28054745116557,0.0,0.0,80.0,5.0,0
13689,A,11.0,D,T,0.0,c,B,0.0,c0,2.6581622499224706,19.61656074255092,5.023541079063988,1782.8733333333332,130.0,258.91525573786913,3.469600055955969,77.14847335536327,0.0,0.0,110.0,6.0,0
13690,A,0.0,D,Z,0.0,a,A,1.0,c20,2.1437876348037888,12.529438118308713,4.314967345864677,1851.3,10.0,1.362575842311446,0.5303341656499074,123.73432052497644,0.0,0.0,72.0,2.0,0
13691,D,12.0,E,T,1.0,e,A,1.0,c0,4.10834684348133,-6.1352450765085225,6.596918883610838,1351.28,140.0,264.6796579012732,4.619138177295429,445.6280490026568,0.0,0.0,80.0,4.0,0
13692,A,9.1,E,T,1.0,e,A,1.0,c0,2.9012967706912964,31.34398946441707,4.983344492278009,249.06,110.0,240.42803354156544,3.5235677712811744,347.6455585282651,714.0,0.0,100.0,4.0,1
13693,A,7.0,D,Y,0.0,c,A,0.0,c0,2.053159857585979,46.25926652982292,4.560168700959162,792.3133333333334,80.0,207.11295153659458,2.023593906225857,451.14258941114883,0.0,0.0,40.0,3.0,0
13694,A,12.0,E,U,1.0,f,A,0.0,c0,4.323616236300034,18.24148370916044,7.417795734244804,812.24,140.0,264.8263099018455,2.6891640006931743,224.66426906575862,55.0,0.0,76.0,2.0,1
13695,C,6.0,D,O,0.0,c,C,1.0,c8,2.053159857585979,32.56407497850259,3.9457261953547453,678.06,70.0,196.58057806185758,1.02488262142397,429.7301935212863,0.0,0.0,30.0,2.0,0
13696,F,12.0,D,T,0.0,a,E,0.0,?,3.215138766352781,13.881659131539696,5.974890939303286,1272.5933333333332,140.0,263.6876750163895,2.7084530756184684,469.8323336510901,0.0,0.0,80.0,3.0,0
13697,D,8.0,E,O,1.0,e,A,1.0,c18,3.669168329250815,15.411441716642035,6.8988203534567765,1229.7066666666667,90.0,222.1727028196588,2.49243503420174,398.39149600093003,25.0,0.0,160.0,9.0,0
13698,A,11.0,E,W,1.0,e,A,1.0,c0,4.036000068055038,23.95017247566723,6.394758691551671,1204.06,130.0,258.71015646349286,2.5753943862782345,359.3988086634631,0.0,0.0,90.0,3.0,0
13699,A,12.0,B,R,0.0,a,A,0.0,c0,4.252141997934761,34.5604951813891,7.058418821556123,1029.5333333333333,140.0,263.87846210607734,3.4906835684831323,355.8860741815464,0.0,0.0,100.0,6.0,1
13701,A,8.0,D,S,0.0,b,B,0.0,c0,3.743271556546851,25.849489993375673,6.803858011296977,647.5733333333334,90.0,220.23399428225986,0.8042853045754332,360.8433026239718,0.0,0.0,80.0,4.0,0
13702,A,8.0,E,Y,1.0,f,A,0.0,c0,4.886666579548511,18.74856156805781,8.046310260991397,1332.3733333333332,90.0,221.09253784536952,1.944467699414255,433.75850726311205,0.0,0.0,100.0,5.0,0
13703,A,8.0,D,O,0.0,a,A,0.0,c0,4.465776645947426,58.1269128974092,7.428873927210784,864.2666666666668,90.0,220.7682722814402,4.50932695511718,443.5194150066797,0.0,0.0,80.0,4.0,0
13704,A,9.1,D,R,0.0,a,A,1.0,c3,2.8210805094143114,10.1515808461052,6.229882269035874,858.2,110.0,241.12850535296928,1.1564967493621932,411.2319205769276,75.0,0.0,130.0,8.0,1
13706,A,8.0,B,U,0.0,b,A,0.0,c0,3.0595278715659733,17.657148602337905,6.16121976862522,1134.2,90.0,221.09593955594318,2.0225275200515034,353.520577642177,0.0,0.0,80.0,2.0,0
13707,D,8.1,E,T,1.0,e,A,1.0,c0,6.2455812432566535,2.271187037926069,8.769360007908372,2066.366666666667,150.0,272.3951951572936,2.5868771550477643,97.05711706488613,0.0,16.0,100.0,6.0,1
13708,A,10.0,E,Q,1.0,f,A,0.0,c0,4.6069562545437215,32.92736134394059,16.28965301224984,1372.56,100.0,231.7241884445985,2.4857050073532485,219.85740527608502,0.0,0.0,80.0,4.0,1
13709,A,3.0,B,S,0.0,a,A,0.0,c0,4.67720218740084,18.822591897689268,7.338662397264588,859.14,40.0,138.82683808843296,1.4617915769612626,13.3515326858886,0.0,0.0,128.0,6.0,0
13710,A,8.0,D,O,0.0,a,B,1.0,c0,3.2920632714508717,6.977356968468065,6.564940338507023,2690.346666666667,90.0,220.73287781863357,1.9460380120951348,266.33203949076346,0.0,0.0,64.0,1.0,0
13711,A,10.0,E,R,1.0,f,A,0.0,c0,2.74005678707146,-8.144537316366263,5.1548744033282565,1282.0133333333333,100.0,232.31399489935825,2.6779039161856706,280.3274541725932,0.0,0.0,50.0,1.0,0
13712,A,11.0,D,Y,0.0,a,A,0.0,c0,2.6581622499224706,13.460998705020387,5.5475135880894335,1728.666666666667,130.0,255.7984235719825,4.698050044683321,410.6469236630909,0.0,0.0,32.0,2.0,0
13713,A,8.0,E,S,1.0,e,B,1.0,c0,2.9012967706912964,34.204757244339,5.126800549799916,559.1933333333334,90.0,220.4331110788989,1.2790826177771992,94.86551652029287,0.0,0.0,80.0,5.0,0
13714,B,8.0,D,O,0.0,c,A,0.0,c0,3.5946575956730733,3.2098530873184608,6.003645781682402,689.8266666666667,90.0,219.34640036591952,1.12680876559942,69.1880214104928,0.0,0.0,80.0,4.0,0
13715,A,8.0,D,Z,0.0,c,A,1.0,c0,2.5753257825576155,16.20254583678135,3.4308292434893417,1876.02,90.0,219.75794688000374,0.11466087105213685,348.2471318805312,0.0,0.0,196.0,10.0,0
13716,A,8.0,D,X,0.0,a,A,1.0,c0,2.232783690325877,19.513824017255274,4.254254264271502,1492.073333333333,90.0,220.72247071864206,2.2666815990726157,432.89551976841005,0.0,0.0,80.0,5.0,0
13717,A,10.0,E,Y,1.0,e,A,1.0,c0,3.816987914184669,16.93900829978157,7.1661056499469415,1022.48,100.0,230.60410361590627,1.3361353743366344,494.890739553446,0.0,0.0,100.0,5.0,1
13718,F,10.0,D,P,0.0,b,C,0.0,c0,2.8210805094143114,66.22376557453072,5.789492638366923,1926.926666666667,100.0,230.84556798723978,2.7751631553496163,14.116830896144789,0.0,0.0,80.0,5.0,0
13719,F,12.0,D,T,0.0,a,A,1.0,c0,3.669168329250815,56.73579083057773,6.804634757370883,273.03333333333336,140.0,263.56322898873157,5.104759506208326,310.78327152022683,0.0,0.0,86.0,3.0,0
13720,D,10.0,E,Z,1.0,e,A,1.0,c0,4.036000068055038,40.17798005696575,6.52116817574051,427.41333333333336,100.0,231.30336525942525,1.849453167062889,306.98895262821014,0.0,0.0,100.0,5.0,0
13721,A,8.0,E,X,1.0,e,A,1.0,c0,4.536484120840085,18.887346621367826,6.548958102303785,1166.86,90.0,220.22884179968096,0.4962080942439751,392.86887395322685,0.0,0.0,80.0,4.0,1
13722,F,11.0,C,T,0.0,a,A,0.0,c0,4.323616236300034,81.37052218862391,7.242427788208213,623.1733333333333,130.0,257.21662261816306,2.4678458607964777,434.52619678491095,0.0,0.0,140.0,8.0,0
13723,A,10.0,B,V,0.0,b,A,1.0,c0,5.437138074347961,-14.414976297589426,8.473015974273101,2125.0866666666666,100.0,231.7225525776753,3.237279387432288,23.33050512752709,0.0,0.0,44.0,2.0,0
13724,A,9.1,E,Y,1.0,e,A,1.0,c0,2.8210805094143114,38.69897571715751,5.509606783403468,1052.94,110.0,240.24172103393295,2.759598306820122,495.5796782333488,0.0,0.0,90.0,4.0,0
13725,A,8.0,D,O,0.0,a,A,0.0,?,2.406495560799009,33.983355462504896,4.42256930697774,1141.1733333333334,90.0,218.7867263434568,1.4964491277351908,248.89630987308558,0.0,0.0,96.0,4.0,0
13726,A,10.0,B,U,0.0,b,A,0.0,c0,3.9633350695784517,32.62472779595463,6.393930466081745,1352.48,100.0,230.2621427663895,4.4469848344046765,13.566427534789936,0.0,0.0,24.0,2.0,0
13727,A,10.0,E,O,1.0,e,A,1.0,c0,4.323616236300034,6.069358451735674,6.998928300659815,506.89333333333326,100.0,232.70662342933238,3.908472126389116,236.99048162932246,0.0,0.0,114.0,5.0,1
13728,A,9.0,B,Y,0.0,a,A,1.0,c0,3.368447367421272,6.588868749894803,4.727617563738871,1391.9,120.0,250.1435238143553,3.2813311946002366,304.4322110609742,0.0,0.0,100.0,5.0,1
13729,A,8.0,E,Y,1.0,e,A,1.0,c0,3.0595278715659733,7.095652653187294,4.807213291341151,1541.753333333333,90.0,219.59787787297188,3.45315465784022,54.773989802807115,0.0,0.0,80.0,4.0,0
13730,D,11.0,E,R,1.0,e,A,1.0,c15,3.5197170226212404,10.797684212968075,7.209452207525991,1353.0,130.0,256.2275745637101,2.7873180786087506,351.53437001880513,0.0,0.0,100.0,4.0,0
13731,C,12.0,B,U,0.0,b,A,0.0,c0,4.9560892298442045,42.790131159205714,7.285096085316128,1252.4866666666667,140.0,263.47096293382737,2.05570740490444,201.61111750648513,0.0,0.0,80.0,4.0,0
13732,A,8.0,E,Y,1.0,e,A,1.0,c0,5.0943782414978935,54.48394080882781,7.328526483330905,2094.353333333333,90.0,221.00517847332816,2.702066212996048,142.42694235220657,0.0,0.0,80.0,5.0,1
13733,A,10.0,D,Y,0.0,c,A,0.0,c0,2.1437876348037888,25.77602393458548,4.9955974038113,824.7866666666665,100.0,230.44985526139172,2.732402809342785,270.18184031248427,0.0,0.0,40.0,2.0,0
13735,D,8.0,E,Y,1.0,e,A,1.0,c0,4.036000068055038,-14.883908967768537,6.626981199161365,1811.1,90.0,219.5299398601181,3.3395097653637134,34.518083202362874,0.0,0.0,90.0,4.0,0
13736,D,10.0,E,V,1.0,e,A,1.0,c0,4.036000068055038,40.67819999891057,7.349071063477703,1138.14,100.0,230.335506575651,1.6940848509692348,180.6188400745802,0.0,0.0,40.0,2.0,0
13737,F,10.0,D,U,0.0,c,A,1.0,c0,2.1437876348037888,34.767249528153485,4.874612431509449,1347.8933333333334,100.0,231.1742325063581,2.817163828097786,155.03766884387974,0.0,0.0,30.0,3.0,0
13738,A,8.0,B,R,0.0,a,A,1.0,c0,3.44432238911142,16.737501627877702,6.081764397148866,1105.3266666666666,90.0,219.1736949665717,-0.02716243839940624,346.7491074767084,0.0,0.0,120.0,6.0,0
13739,A,8.0,E,R,1.0,e,A,1.0,c0,5.0943782414978935,34.97406073332647,7.662192737286985,457.4933333333333,90.0,219.77446393828143,3.793235340449987,12.755022058722231,0.0,0.0,90.0,7.0,0
13741,C,8.0,D,W,0.0,c,A,1.0,c0,2.6581622499224706,39.56282195877702,5.18013701728892,2441.38,90.0,221.15966701518715,2.0315261367638024,186.7421608759576,0.0,0.0,80.0,3.0,0
13742,A,8.0,B,S,0.0,a,A,1.0,c0,4.394824124063465,37.32457844458242,7.402541602425322,1547.6333333333334,90.0,220.18486006582683,3.280603279576908,188.83307821748528,0.0,0.0,80.0,4.0,0
13743,A,8.0,B,O,0.0,b,A,0.0,c0,5.025324275196795,50.23769141245621,7.900957401649682,475.78,90.0,221.8912589928817,1.8238445323597012,197.06961264192685,0.0,0.0,80.0,4.0,0
13744,F,11.0,E,T,1.0,f,A,0.0,c0,2.6581622499224706,27.272316458932053,5.462281051416687,1118.9,130.0,258.49174779952074,4.116452943877472,323.8824985453368,0.0,0.0,76.0,4.0,1
13745,A,10.0,E,O,1.0,e,A,1.0,c0,3.1376395320500863,-1.855324861735013,5.856507854875423,756.9533333333335,100.0,231.66113164974982,3.6847539576361754,310.65168058899434,0.0,0.0,80.0,3.0,1
13746,C,9.0,D,U,0.0,b,B,0.0,c0,3.2920632714508717,-11.69135557409927,5.895095872716093,1063.6533333333334,120.0,249.43696320031404,4.493386571594375,213.08053869474338,0.0,0.0,80.0,5.0,0
13747,D,10.0,E,V,1.0,e,A,1.0,c0,4.536484120840085,16.306904521975536,7.180376837030183,831.9533333333335,100.0,232.67591929970268,3.1348328424060528,243.111871881641,0.0,0.0,110.0,5.0,0
13748,B,8.1,B,T,0.0,b,B,1.0,c0,4.180389699864894,30.318091351432077,6.602452194307704,1269.3733333333332,150.0,273.2841051927458,3.6796066791117883,252.79121700636773,180.0,0.0,72.0,3.0,1
13749,B,11.0,B,T,0.0,a,B,1.0,c0,3.9633350695784517,-19.02041572639831,5.825396705580611,1413.513333333333,130.0,258.115322357855,3.7728591844494903,524.2756673972026,0.0,0.0,80.0,4.0,0
13750,A,8.0,E,S,1.0,e,A,1.0,c0,4.10834684348133,25.35540655137844,7.478130370968777,1275.04,90.0,220.4720784411884,2.149503453601394,146.14648020267376,0.0,0.0,80.0,4.0,0
13751,A,6.0,E,Z,1.0,e,A,1.0,c2,3.1376395320500863,28.90255251937284,5.520553850815603,822.8666666666667,70.0,195.0656104393426,2.289862648644608,175.17340924307544,0.0,0.0,130.0,6.0,0
13752,A,9.1,D,U,0.0,c,A,0.0,c0,4.036000068055038,5.555197426285981,6.368092403746961,1279.88,110.0,242.22548580001128,3.6159081063085847,38.76300354081317,0.0,0.0,110.0,4.0,0
13753,A,8.0,E,V,1.0,e,A,1.0,c0,4.747230537383602,51.17733197750357,8.374103284605482,149.45333333333338,90.0,218.75226115122,1.6494744245265935,688.7141379280066,0.0,0.0,80.0,5.0,0
13754,A,10.0,D,S,0.0,c,A,1.0,c0,2.5753257825576155,2.52202735160788,4.720799524405043,958.44,100.0,231.07812178809536,5.173275470357835,239.54933821497943,0.0,0.0,110.0,6.0,0
13755,F,12.0,E,T,1.0,f,A,0.0,c0,4.536484120840085,14.411731947055516,7.644259511169028,1154.8266666666666,140.0,264.34790522198625,5.283159765872153,228.25940541352574,0.0,0.0,80.0,4.0,0
13756,A,8.0,D,V,0.0,a,A,1.0,c0,2.6581622499224706,14.000473421792245,5.06980770414574,1205.1866666666667,90.0,220.46102218703084,2.356627859259495,101.78335826472177,0.0,0.0,150.0,8.0,0
13757,A,11.0,D,T,0.0,a,A,1.0,c0,2.98076225293322,70.4492716812847,6.114168930008086,2422.833333333333,130.0,257.1532539580259,1.7500667080375372,421.567264400658,0.0,0.0,80.0,6.0,0
13758,A,11.0,E,T,1.0,e,A,1.0,c0,2.5753257825576155,22.400221198714924,4.986807149482028,2829.96,130.0,257.3991212996121,5.889870876165097,125.51964880704105,0.0,0.0,60.0,2.0,0
13759,A,8.0,D,S,0.0,c,C,1.0,c17,2.98076225293322,19.46935926442132,5.533616716429474,549.2866666666666,90.0,219.09001139884967,2.1031464389625483,273.21213576316654,0.0,0.0,80.0,5.0,0
13760,A,8.0,B,U,0.0,a,A,0.0,c0,2.98076225293322,23.37215388715802,5.852619923352159,2460.76,90.0,219.79479387533044,3.6027177628916633,246.80608086717652,0.0,0.0,80.0,4.0,0
13761,A,10.0,D,Y,0.0,c,A,0.0,c0,2.320307316307896,5.073814402128941,4.26079481615996,1174.52,100.0,231.54372558386225,3.042404446437849,120.58948906317455,0.0,0.0,32.0,4.0,0
13762,C,12.0,E,U,1.0,e,A,1.0,c0,4.465776645947426,5.910383298765653,8.061425431512166,631.6933333333334,140.0,263.60488713156064,2.8422359886553252,37.198817160332716,0.0,0.0,80.0,5.0,1
13763,A,12.0,E,T,1.0,e,A,1.0,c0,4.465776645947426,65.57945610601763,7.094074896684682,1170.8133333333333,140.0,263.2294879638158,3.200770848317573,369.466325106472,0.0,0.0,80.0,3.0,0
13764,A,8.0,E,O,1.0,e,B,1.0,c0,4.747230537383602,56.661789659105466,7.481820488188586,1388.8066666666666,90.0,218.53668508462704,2.7223206224388403,420.12787175902224,0.0,12.0,80.0,5.0,0
13765,A,10.0,D,U,0.0,c,B,1.0,c0,2.98076225293322,35.43132395054559,5.828849556584804,2451.373333333333,100.0,231.56001796261586,2.6673591538685613,274.63111161897973,0.0,0.0,80.0,5.0,0
13766,B,8.0,E,V,1.0,e,A,1.0,c0,4.036000068055038,23.543882276887153,7.034508433970013,1539.74,90.0,222.00569676822442,3.0712739354154523,369.6016339431765,0.0,0.0,80.0,4.0,0
13767,A,12.0,D,T,0.0,a,A,1.0,c0,6.841656940496067,11.732325969896307,9.342865422503348,1607.1,140.0,266.1936735231933,5.029719788844393,38.586500984407074,0.0,0.0,132.0,7.0,0
13768,A,12.0,E,R,1.0,e,B,1.0,c0,4.394824124063465,4.863067572209271,7.533699462781942,1558.68,140.0,265.2067803754309,1.2244920485916009,168.61028095938298,0.0,0.0,90.0,4.0,0
13769,A,9.0,B,T,0.0,a,A,0.0,c0,4.10834684348133,20.837931500486928,7.406490392446189,1321.8,120.0,249.43808326559082,2.471154469727944,317.01862898464367,0.0,0.0,86.0,3.0,0
13770,A,10.0,C,Y,0.0,b,A,0.0,c0,3.1376395320500863,21.908694240719353,5.402027112799969,3251.6133333333332,100.0,230.8320704223193,2.1042312897511133,432.7649479933245,0.0,0.0,80.0,5.0,0
13771,A,8.0,E,Q,1.0,f,A,0.0,c0,5.231967389542413,37.8742332373209,7.8347175145766865,1384.4333333333334,90.0,220.1493172886048,1.4949026157255658,206.18005599176368,0.0,0.0,80.0,5.0,1
13773,A,10.0,B,Y,0.0,b,A,0.0,c0,4.252141997934761,37.76700432947492,6.655084424148604,1145.38,100.0,230.38149746459723,5.070858188247442,60.92457159235661,0.0,0.0,80.0,3.0,0
13774,F,8.0,E,R,1.0,e,E,1.0,c0,4.036000068055038,24.44127526162477,7.482812060548829,230.9333333333333,90.0,219.8476730650815,2.0706399139540492,35.84254708944107,0.0,13.0,80.0,3.0,1
13775,C,12.0,E,R,1.0,e,A,1.0,c0,3.8903365098260627,10.061520643922249,6.017627313912487,244.34,140.0,264.6348729853867,2.1013282494348564,351.82522451632406,0.0,13.0,80.0,5.0,1
13776,A,8.0,D,Y,0.0,a,A,0.0,c0,4.67720218740084,42.64269620648571,7.354945488868876,1149.9533333333334,90.0,221.79357959058635,2.4694742576761204,350.33678731563947,0.0,0.0,72.0,2.0,0
13777,B,10.0,C,Y,0.0,a,A,1.0,c0,6.178861819531865,-9.149104892813764,8.774102458714088,780.1133333333332,100.0,230.62383857540686,4.907307018994573,233.24224763948726,0.0,0.0,32.0,3.0,0
13778,A,13.0,E,R,1.0,e,A,1.0,c10,3.8903365098260627,43.18324478555772,6.354462411282518,1005.0333333333333,160.0,278.3140649165393,7.365574439515242,293.2448693122328,107.0,0.0,100.0,5.0,1
13779,A,12.0,D,R,0.0,a,A,0.0,c0,2.6581622499224706,27.965710702116198,4.7379009020477385,1210.1866666666667,140.0,266.21654442510004,4.706424238714943,655.4313982264172,0.0,0.0,86.0,4.0,0
13780,E,13.0,D,T,0.0,c,A,1.0,c0,3.1376395320500863,0.7185234384070007,5.43493942563796,786.42,160.0,277.82793891062846,4.038120973942519,106.23647611475106,0.0,0.0,80.0,3.0,0
13781,A,8.0,A,O,0.0,b,A,0.0,c16,5.776181003044768,18.85762581097368,8.254767510736162,1489.906666666667,90.0,220.2335270663379,1.6650397386928124,328.86553122534,0.0,0.0,14.0,1.0,0
13782,A,8.0,E,V,1.0,e,A,1.0,c0,4.536484120840085,64.19099713530301,7.217943379703139,593.6066666666667,90.0,220.4037133910757,2.8064158346875736,141.83896015696826,107.0,0.0,100.0,5.0,1
13784,C,11.0,B,P,0.0,a,A,1.0,c0,3.1376395320500863,26.79158776947208,5.072888464873837,1378.82,130.0,254.56369771585915,3.092270998420273,450.72681979559945,0.0,0.0,100.0,6.0,1
13785,A,10.0,D,U,0.0,a,C,0.0,c19,3.368447367421272,-2.8766581590732745,6.5428997724943745,957.2133333333335,100.0,231.54515026382217,2.1208752458445503,331.83868701594326,0.0,0.0,70.0,5.0,0
13786,A,8.0,E,Q,1.0,e,A,1.0,c0,4.323616236300034,8.703635133480146,7.54093295553717,928.4533333333335,90.0,219.82279004473483,2.4737083555902037,304.4885351170116,0.0,0.0,80.0,4.0,0
13787,A,11.0,D,T,0.0,c,C,1.0,c8,2.98076225293322,30.297242909438967,6.058558340327755,606.2266666666667,130.0,256.81877193413897,3.6066787301353016,403.6622541139542,0.0,0.0,128.0,4.0,1
13789,A,10.0,E,T,1.0,f,A,0.0,c0,3.2920632714508717,17.47062931359997,6.022916544922775,1120.2,100.0,231.13923711303252,1.5168345077187684,31.932362402349302,52.0,0.0,42.0,1.0,1
13790,A,10.0,E,U,1.0,e,A,1.0,c2,4.323616236300034,71.01736926676483,7.329751853771143,2847.0333333333333,100.0,230.45490183589817,0.5730757052210871,294.27166336643427,0.0,0.0,90.0,4.0,0
13791,F,11.0,D,R,0.0,a,A,0.0,c0,3.1376395320500863,33.62598547072465,5.8242731768744544,1258.6533333333334,130.0,259.71333124563483,2.5104217879966058,90.51325396656227,0.0,0.0,100.0,4.0,0
13792,F,11.0,E,T,1.0,e,B,1.0,c0,4.747230537383602,30.49320867052433,8.598806720273979,3662.2733333333335,130.0,256.2121089607153,6.057873342534847,518.3892239566159,0.0,0.0,70.0,3.0,0
13793,F,11.0,E,T,1.0,e,A,1.0,c17,2.98076225293322,26.06862967076481,5.445835461681585,1270.1666666666667,130.0,257.22643815801706,3.5758862690553035,44.97383215999716,0.0,13.0,120.0,7.0,1
13794,F,13.0,B,T,0.0,a,A,0.0,c0,4.747230537383602,51.874151162468365,6.8271849068348285,1444.6066666666666,160.0,278.728493829157,5.056163562552883,406.35250630068197,75.0,0.0,80.0,5.0,1
13795,A,10.0,D,O,0.0,a,A,0.0,c0,5.978046986494893,48.70145683029225,9.099222645307098,1052.7266666666667,100.0,232.00223453351072,1.7428555286982204,54.13403212964866,21.0,0.0,120.0,5.0,0
13796,A,10.0,E,Y,1.0,e,A,1.0,c0,5.640973377662602,24.72575915566109,8.555709785195694,2336.653333333333,100.0,231.75011609127498,3.666821333259069,55.78118652448384,0.0,0.0,56.0,2.0,0
13797,D,8.0,E,W,1.0,e,A,1.0,c0,4.036000068055038,41.418605473893244,6.75125511359122,735.7,90.0,220.35251137717944,1.758006765262884,107.9209232031644,0.0,0.0,90.0,5.0,0
13798,A,11.0,B,Y,0.0,a,C,1.0,c5,3.743271556546851,22.83729834342576,6.689345490516227,826.5533333333333,130.0,255.02920111628842,3.0274603641748463,220.59655810558812,0.0,0.0,80.0,3.0,0
13799,B,12.0,E,T,1.0,e,A,1.0,?,5.776181003044768,41.82700396049755,8.939432925647585,1351.3266666666666,140.0,264.50625413422915,4.161507970950198,333.63352955808165,0.0,17.0,84.0,5.0,1
13800,A,8.0,D,Y,0.0,b,A,0.0,c25,2.406495560799009,-8.429645045143232,4.611096382174473,1378.7666666666669,90.0,219.71009583287847,2.5077520530195696,153.72180284744937,0.0,0.0,80.0,4.0,0
13801,A,6.0,E,S,1.0,e,A,1.0,c0,4.67720218740084,74.13164456841665,7.829115433914398,2018.98,70.0,196.1362506096401,1.376569421989747,79.40219112770274,0.0,0.0,80.0,5.0,0
13802,A,10.0,E,R,1.0,e,A,1.0,c0,4.886666579548511,54.66204051278492,8.110874774825907,2158.04,100.0,230.68207605908023,3.344176773580717,438.9203344322897,0.0,14.0,80.0,5.0,1
13803,A,8.0,E,T,1.0,e,A,1.0,c34,3.5197170226212404,39.74132997529504,6.002598235971915,843.7933333333333,90.0,220.1584606388536,1.8749158019916552,305.9084014328833,0.0,0.0,90.0,4.0,1
13804,A,11.0,E,Q,1.0,f,A,0.0,c0,3.8903365098260627,-6.426222431647098,6.625610991662864,283.75333333333333,130.0,259.40963017452395,2.7857537112816133,148.4422231924961,0.0,0.0,50.0,2.0,1
13805,F,9.0,B,P,0.0,a,A,1.0,c0,3.2920632714508717,16.585156146111654,6.38677197338842,2283.0533333333333,120.0,250.30871119463302,2.545021257143026,223.73304268350566,0.0,0.0,112.0,4.0,0
13806,A,8.0,C,V,0.0,b,A,1.0,c0,3.743271556546851,44.498276989478796,6.197222573941798,1162.2,90.0,219.68465328756648,1.095088348710224,131.05161956148535,0.0,0.0,80.0,2.0,0
13807,A,11.0,E,Y,1.0,e,A,1.0,c0,3.816987914184669,49.75407384802479,5.50713149446338,1396.98,130.0,259.06528792262907,2.4341507578978017,8.241089444665164,0.0,14.0,120.0,5.0,1
13808,A,11.0,D,Y,0.0,c,A,1.0,c0,3.9633350695784517,18.667670164051227,7.299667757470416,881.48,130.0,257.05486393897513,3.3430557254433864,325.1677761928001,0.0,0.0,120.0,5.0,0
13809,F,8.1,E,U,1.0,e,C,1.0,c8,4.9560892298442045,43.94973589446269,7.555455446282977,1445.493333333333,150.0,272.22733870332814,3.910536629284332,474.4685987720753,0.0,0.0,80.0,4.0,1
13810,A,6.0,C,O,0.0,b,B,0.0,c0,4.10834684348133,41.85088362135786,7.317476512347087,2149.273333333333,70.0,195.69385301139167,0.7389324662349401,10.976410080594436,0.0,0.0,60.0,3.0,0
